LOCALDATE (BEIJING),RVR_1A,MOR_1A,LIGHTS,PAINS (HPA),QNH AERODROME (HPA),QFE R06 (HPA),TEMP (°C),RH (%),DEWPOINT (°C),WS2A (MPS),WD2A,CW2A (MPS)
2020-03-12 22:53:45,2400,1100,10,1017.73,1019.26,1017.70,11.07,100.00,11.07,0.85,61,0.04
2020-03-12 22:54:00,2600,1300,10,1017.70,1019.24,1017.68,11.10,100.00,11.10,0.88,60,0.03
2020-03-12 22:54:15,2900,1400,10,1017.70,1019.24,1017.68,11.10,100.00,11.10,0.90,60,0.03
2020-03-12 22:54:30,3000,1500,10,1017.70,1019.24,1017.68,11.10,100.00,11.10,0.93,59,0.02
2020-03-12 22:54:45,3000,1600,10,1017.70,1019.24,1017.68,11.10,100.00,11.10,0.96,58,0.00
2020-03-12 22:55:00,3000,1700,10,1017.70,1019.24,1017.68,11.10,100.00,11.10,0.97,57,-0.02
2020-03-12 22:55:15,3000,1700,10,1017.70,1019.24,1017.68,11.12,100.00,11.12,0.98,56,-0.03
2020-03-12 22:55:30,3000,1600,10,1017.70,1019.24,1017.68,11.15,100.00,11.15,0.99,55,-0.05
2020-03-12 22:55:45,3000,1600,10,1017.70,1019.24,1017.68,11.17,100.00,11.17,0.98,54,-0.07
2020-03-12 22:56:00,3000,1600,10,1017.70,1019.24,1017.68,11.20,100.00,11.20,0.95,53,-0.08
2020-03-12 22:56:15,3000,1600,10,1017.70,1019.24,1017.68,11.17,100.00,11.17,0.91,52,-0.10
2020-03-12 22:56:30,3000,1600,10,1017.70,1019.24,1017.68,11.15,100.00,11.15,0.88,52,-0.09
2020-03-12 22:56:45,3000,1600,10,1017.70,1019.24,1017.68,11.12,100.00,11.12,0.84,51,-0.10
2020-03-12 22:57:00,3000,1500,10,1017.70,1019.24,1017.68,11.10,100.00,11.10,0.82,50,-0.11
2020-03-12 22:57:15,3000,1500,10,1017.70,1019.24,1017.68,11.10,100.00,11.10,0.80,50,-0.11
2020-03-12 22:57:30,2900,1500,10,1017.70,1019.24,1017.68,11.10,100.00,11.10,0.77,50,-0.11
2020-03-12 22:57:45,2900,1400,10,1017.70,1019.24,1017.68,11.10,100.00,11.10,0.73,49,-0.11
2020-03-12 22:58:00,2800,1400,10,1017.70,1019.24,1017.68,11.10,100.00,11.10,0.70,49,-0.11
2020-03-12 22:58:15,2800,1400,10,1017.70,1019.24,1017.68,11.10,100.00,11.10,0.69,49,-0.11
2020-03-12 22:58:30,2800,1400,10,1017.70,1019.24,1017.68,11.10,100.00,11.10,0.67,49,-0.10
2020-03-12 22:58:45,2800,1400,10,1017.70,1019.24,1017.68,11.10,100.00,11.10,0.66,49,-0.10
2020-03-12 22:59:00,2700,1300,10,1017.70,1019.24,1017.68,11.10,100.00,11.10,0.64,50,-0.09
2020-03-12 22:59:15,2700,1300,10,1017.70,1019.24,1017.68,11.07,100.00,11.07,0.64,50,-0.09
2020-03-12 22:59:30,2700,1300,10,1017.70,1019.24,1017.68,11.05,100.00,11.05,0.64,51,-0.08
2020-03-12 22:59:45,2700,1300,10,1017.70,1019.24,1017.68,11.03,100.00,11.03,0.66,52,-0.07
2020-03-12 23:00:00,2700,1300,10,1017.70,1019.24,1017.68,11.00,100.00,11.00,0.67,53,-0.06
2020-03-12 23:00:15,2700,1300,10,1017.70,1019.24,1017.68,10.97,100.00,10.97,0.67,54,-0.05
2020-03-12 23:00:30,2700,1300,10,1017.70,1019.24,1017.68,10.95,100.00,10.95,0.67,55,-0.04
2020-03-12 23:00:45,2700,1300,10,1017.70,1019.24,1017.68,10.93,100.00,10.93,0.67,56,-0.02
2020-03-12 23:01:00,2800,1400,10,1017.70,1019.24,1017.68,10.90,100.00,10.90,0.68,57,-0.01
2020-03-12 23:01:15,2900,1400,10,1017.70,1019.24,1017.68,10.90,100.00,10.90,0.67,58,0.00
2020-03-12 23:01:30,3000,1500,10,1017.70,1019.24,1017.68,10.90,100.00,10.90,0.67,59,0.01
2020-03-12 23:01:45,3000,1500,10,1017.70,1019.24,1017.68,10.90,100.00,10.90,0.67,60,0.02
2020-03-12 23:02:00,3000,1500,10,1017.70,1019.24,1017.68,10.90,100.00,10.90,0.66,60,0.02
2020-03-12 23:02:15,3000,1500,10,1017.70,1019.24,1017.68,10.90,100.00,10.90,0.66,60,0.02
2020-03-12 23:02:30,3000,1500,10,1017.70,1019.24,1017.68,10.90,100.00,10.90,0.66,60,0.02
2020-03-12 23:02:45,3000,1500,10,1017.70,1019.24,1017.68,10.90,100.00,10.90,0.67,60,0.02
2020-03-12 23:03:00,3000,1500,10,1017.70,1019.24,1017.68,10.90,100.00,10.90,0.68,59,0.01
2020-03-12 23:03:15,3000,1500,10,1017.70,1019.24,1017.68,10.90,100.00,10.90,0.70,59,0.01
2020-03-12 23:03:30,3000,1500,10,1017.70,1019.24,1017.68,10.90,100.00,10.90,0.72,59,0.01
2020-03-12 23:03:45,3000,1500,10,1017.70,1019.24,1017.68,10.90,100.00,10.90,0.73,59,0.01
2020-03-12 23:04:00,3000,1500,10,1017.70,1019.24,1017.68,10.90,100.00,10.90,0.75,59,0.01
2020-03-12 23:04:15,3000,1500,10,1017.68,1019.22,1017.65,10.90,100.00,10.90,0.78,59,0.01
2020-03-12 23:04:30,3000,1500,10,1017.65,1019.19,1017.63,10.90,100.00,10.90,0.81,59,0.01
2020-03-12 23:04:45,3000,1500,10,1017.62,1019.16,1017.61,10.90,100.00,10.90,0.83,59,0.01
2020-03-12 23:05:00,3000,1500,10,1017.60,1019.14,1017.58,10.90,100.00,10.90,0.86,59,0.02
2020-03-12 23:05:15,3000,1500,10,1017.60,1019.14,1017.58,10.90,100.00,10.90,0.89,59,0.02
2020-03-12 23:05:30,3000,1500,10,1017.60,1019.14,1017.58,10.90,100.00,10.90,0.92,59,0.02
2020-03-12 23:05:45,3000,1600,10,1017.60,1019.14,1017.58,10.90,100.00,10.90,0.96,59,0.02
2020-03-12 23:06:00,3000,1600,10,1017.60,1019.14,1017.58,10.90,100.00,10.90,0.99,59,0.02
2020-03-12 23:06:15,3000,1600,10,1017.60,1019.14,1017.58,10.90,100.00,10.90,1.03,59,0.02
2020-03-12 23:06:30,3000,1700,10,1017.60,1019.14,1017.58,10.90,100.00,10.90,1.06,59,0.02
2020-03-12 23:06:45,3000,1700,10,1017.60,1019.14,1017.58,10.90,100.00,10.90,1.08,59,0.02
2020-03-12 23:07:00,3000,1700,10,1017.60,1019.14,1017.58,10.90,100.00,10.90,1.10,59,0.02
2020-03-12 23:07:15,3000,1700,10,1017.60,1019.14,1017.58,10.90,100.00,10.90,1.11,59,0.02
2020-03-12 23:07:30,3000,1800,10,1017.60,1019.14,1017.58,10.90,100.00,10.90,1.11,59,0.02
2020-03-12 23:07:45,3000,1800,10,1017.60,1019.14,1017.58,10.90,100.00,10.90,1.11,59,0.02
2020-03-12 23:08:00,3000,1800,10,1017.60,1019.14,1017.58,10.90,100.00,10.90,1.11,59,0.02
2020-03-12 23:08:15,3000,1800,10,1017.62,1019.16,1017.61,10.90,100.00,10.90,1.11,58,0.00
2020-03-12 23:08:30,3000,1800,10,1017.65,1019.19,1017.63,10.90,100.00,10.90,1.11,57,-0.02
2020-03-12 23:08:45,3000,1800,10,1017.68,1019.22,1017.65,10.90,100.00,10.90,1.09,57,-0.02
2020-03-12 23:09:00,3000,1800,10,1017.70,1019.24,1017.68,10.90,100.00,10.90,1.07,56,-0.04
2020-03-12 23:09:15,3000,1800,10,1017.70,1019.24,1017.68,10.90,100.00,10.90,1.05,55,-0.05
2020-03-12 23:09:30,3000,1800,10,1017.70,1019.24,1017.68,10.90,100.00,10.90,1.02,54,-0.07
2020-03-12 23:09:45,3000,1700,10,1017.70,1019.24,1017.68,10.90,100.00,10.90,0.99,53,-0.09
2020-03-12 23:10:00,3000,1700,10,1017.70,1019.24,1017.68,10.90,100.00,10.90,0.95,53,-0.08
2020-03-12 23:10:15,3000,1700,10,1017.73,1019.26,1017.70,10.90,100.00,10.90,0.92,53,-0.08
2020-03-12 23:10:30,3000,1700,10,1017.75,1019.29,1017.73,10.90,100.00,10.90,0.86,52,-0.09
2020-03-12 23:10:45,3000,1700,10,1017.77,1019.32,1017.75,10.90,100.00,10.90,0.81,53,-0.07
2020-03-12 23:11:00,3000,1700,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.76,52,-0.08
2020-03-12 23:11:15,3000,1800,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.72,52,-0.08
2020-03-12 23:11:30,3000,1800,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.68,54,-0.05
2020-03-12 23:11:45,3000,1700,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.64,56,-0.02
2020-03-12 23:12:00,3000,1700,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.61,58,0.00
2020-03-12 23:12:15,3000,1700,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.58,61,0.03
2020-03-12 23:12:30,3000,1700,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.58,64,0.06
2020-03-12 23:12:45,3000,1800,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.57,66,0.08
2020-03-12 23:13:00,3000,1800,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.57,70,0.12
2020-03-12 23:13:15,3000,1800,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.57,73,0.15
2020-03-12 23:13:30,3000,1800,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.57,74,0.16
2020-03-12 23:13:45,3000,1700,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.58,76,0.18
2020-03-12 23:14:00,3000,1700,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.61,77,0.20
2020-03-12 23:14:15,3000,1700,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.62,78,0.21
2020-03-12 23:14:30,3000,1700,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.62,79,0.22
2020-03-12 23:14:45,3000,1700,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.63,79,0.22
2020-03-12 23:15:00,3000,1700,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.62,79,0.22
2020-03-12 23:15:15,3000,1700,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.62,79,0.22
2020-03-12 23:15:30,3000,1700,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.62,79,0.22
2020-03-12 23:15:45,3000,1700,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.61,78,0.21
2020-03-12 23:16:00,3000,1700,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.58,77,0.19
2020-03-12 23:16:15,3000,1700,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.56,76,0.17
2020-03-12 23:16:30,3000,1700,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.55,74,0.15
2020-03-12 23:16:45,3000,1700,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.53,73,0.14
2020-03-12 23:17:00,3000,1700,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.52,71,0.12
2020-03-12 23:17:15,3000,1700,10,1017.80,1019.34,1017.78,10.88,100.00,10.88,0.51,70,0.10
2020-03-12 23:17:30,3000,1700,10,1017.80,1019.34,1017.78,10.85,100.00,10.85,0.48,68,0.08
2020-03-12 23:17:45,3000,1700,10,1017.80,1019.34,1017.78,10.83,100.00,10.83,0.47,67,0.07
2020-03-12 23:18:00,3000,1700,10,1017.80,1019.34,1017.78,10.80,100.00,10.80,0.46,67,0.07
2020-03-12 23:18:15,3000,1700,10,1017.80,1019.34,1017.78,10.80,100.00,10.80,0.45,66,0.06
2020-03-12 23:18:30,3000,1700,10,1017.80,1019.34,1017.78,10.80,100.00,10.80,0.44,66,0.06
2020-03-12 23:18:45,3000,1600,10,1017.80,1019.34,1017.78,10.80,100.00,10.80,0.44,67,0.07
2020-03-12 23:19:00,3000,1600,10,1017.80,1019.34,1017.78,10.80,100.00,10.80,0.44,69,0.08
2020-03-12 23:19:15,3000,1600,10,1017.80,1019.34,1017.78,10.80,100.00,10.80,0.45,71,0.10
2020-03-12 23:19:30,3000,1500,10,1017.80,1019.34,1017.78,10.80,100.00,10.80,0.46,73,0.12
2020-03-12 23:19:45,3000,1500,10,1017.80,1019.34,1017.78,10.80,100.00,10.80,0.48,76,0.15
2020-03-12 23:20:00,3000,1500,10,1017.80,1019.34,1017.78,10.80,100.00,10.80,0.52,79,0.19
2020-03-12 23:20:15,3000,1600,10,1017.80,1019.34,1017.78,10.80,100.00,10.80,0.55,82,0.23
2020-03-12 23:20:30,3000,1600,10,1017.80,1019.34,1017.78,10.80,100.00,10.80,0.58,85,0.27
2020-03-12 23:20:45,3000,1600,10,1017.80,1019.34,1017.78,10.80,100.00,10.80,0.60,89,0.31
2020-03-12 23:21:00,3000,1600,10,1017.80,1019.34,1017.78,10.80,100.00,10.80,0.61,93,0.35
2020-03-12 23:21:15,3000,1600,10,1017.80,1019.34,1017.78,10.80,100.00,10.80,0.63,96,0.39
2020-03-12 23:21:30,3000,1600,10,1017.80,1019.34,1017.78,10.80,100.00,10.80,0.65,98,0.42
2020-03-12 23:21:45,3000,1600,10,1017.80,1019.34,1017.78,10.80,100.00,10.80,0.65,100,0.44
2020-03-12 23:22:00,3000,1700,10,1017.80,1019.34,1017.78,10.80,100.00,10.80,0.64,102,0.45
2020-03-12 23:22:15,3000,1700,10,1017.80,1019.34,1017.78,10.83,100.00,10.83,0.63,104,0.45
2020-03-12 23:22:30,3000,1700,10,1017.80,1019.34,1017.78,10.85,100.00,10.85,0.63,106,0.47
2020-03-12 23:22:45,3000,1700,10,1017.80,1019.34,1017.78,10.88,100.00,10.88,0.63,105,0.46
2020-03-12 23:23:00,3000,1700,10,1017.80,1019.34,1017.78,10.90,100.00,10.90,0.63,105,0.46
2020-03-12 23:23:15,3000,1700,10,1017.77,1019.32,1017.75,10.90,100.00,10.90,0.60,105,0.44
2020-03-12 23:23:30,3000,1800,10,1017.75,1019.29,1017.73,10.90,100.00,10.90,0.58,106,0.43
2020-03-12 23:23:45,3000,1800,10,1017.73,1019.26,1017.70,10.90,100.00,10.90,0.56,108,0.43
2020-03-12 23:24:00,3000,1800,10,1017.70,1019.24,1017.68,10.90,100.00,10.90,0.54,109,0.42
2020-03-12 23:24:15,3000,1800,10,1017.73,1019.26,1017.70,10.93,100.00,10.93,0.51,110,0.40
2020-03-12 23:24:30,3000,1800,10,1017.75,1019.29,1017.73,10.95,100.00,10.95,0.47,114,0.39
2020-03-12 23:24:45,3000,1800,10,1017.77,1019.32,1017.75,10.97,100.00,10.97,0.45,119,0.39
2020-03-12 23:25:00,3000,1800,10,1017.80,1019.34,1017.78,11.00,100.00,11.00,0.43,125,0.39
2020-03-12 23:25:15,3000,1800,10,1017.80,1019.34,1017.78,11.00,100.00,11.00,0.41,131,0.39
2020-03-12 23:25:30,3000,1800,10,1017.80,1019.34,1017.78,11.00,100.00,11.00,0.39,138,0.38
2020-03-12 23:25:45,3000,1800,10,1017.80,1019.34,1017.78,11.00,100.00,11.00,0.36,146,0.36
2020-03-12 23:26:00,3000,1800,10,1017.80,1019.34,1017.78,11.00,100.00,11.00,0.35,156,0.34
2020-03-12 23:26:15,3000,1700,10,1017.80,1019.34,1017.78,11.00,100.00,11.00,0.33,166,0.31
2020-03-12 23:26:30,2900,1500,10,1017.80,1019.34,1017.78,11.00,100.00,11.00,0.31,175,0.28
2020-03-12 23:26:45,2700,1300,10,1017.80,1019.34,1017.78,11.00,100.00,11.00,0.28,178,0.24
2020-03-12 23:27:00,2400,1100,10,1017.80,1019.34,1017.78,11.00,100.00,11.00,0.28,175,0.25
2020-03-12 23:27:15,2200,1000,10,1017.80,1019.34,1017.78,11.03,100.00,11.03,0.27,171,0.24
2020-03-12 23:27:30,2100,900,10,1017.80,1019.34,1017.78,11.05,100.00,11.05,0.26,165,0.24
2020-03-12 23:27:45,2100,900,10,1017.80,1019.34,1017.78,11.07,100.00,11.07,0.25,157,0.24
2020-03-12 23:28:00,2200,1000,10,1017.80,1019.34,1017.78,11.10,100.00,11.10,0.25,144,0.25
2020-03-12 23:28:15,2300,1000,10,1017.80,1019.34,1017.78,11.10,100.00,11.10,0.25,134,0.25
2020-03-12 23:28:30,2400,1100,10,1017.80,1019.34,1017.78,11.10,100.00,11.10,0.28,123,0.25
2020-03-12 23:28:45,2400,1100,10,1017.80,1019.34,1017.78,11.10,100.00,11.10,0.30,117,0.25
2020-03-12 23:29:00,2500,1200,10,1017.80,1019.34,1017.78,11.10,100.00,11.10,0.29,117,0.25
2020-03-12 23:29:15,2500,1200,10,1017.80,1019.34,1017.78,11.12,100.00,11.12,0.29,117,0.25
2020-03-12 23:29:30,2600,1200,10,1017.80,1019.34,1017.78,11.15,100.00,11.15,0.30,118,0.26
2020-03-12 23:29:45,2600,1300,10,1017.80,1019.34,1017.78,11.17,100.00,11.17,0.30,117,0.26
2020-03-12 23:30:00,2700,1300,10,1017.80,1019.34,1017.78,11.20,100.00,11.20,0.30,118,0.26
2020-03-12 23:30:15,2700,1300,10,1017.80,1019.34,1017.78,11.20,100.00,11.20,0.32,116,0.27
2020-03-12 23:30:30,2800,1400,10,1017.80,1019.34,1017.78,11.20,100.00,11.20,0.32,118,0.28
2020-03-12 23:30:45,2800,1400,10,1017.80,1019.34,1017.78,11.20,100.00,11.20,0.34,117,0.29
2020-03-12 23:31:00,2900,1400,10,1017.80,1019.34,1017.78,11.20,100.00,11.20,0.36,116,0.31
2020-03-12 23:31:15,2900,1500,10,1017.80,1019.34,1017.78,11.22,100.00,11.22,0.38,115,0.32
2020-03-12 23:31:30,2900,1500,10,1017.80,1019.34,1017.78,11.25,100.00,11.25,0.39,112,0.31
2020-03-12 23:31:45,2900,1500,10,1017.80,1019.34,1017.78,11.28,100.00,11.28,0.42,111,0.34
2020-03-12 23:32:00,2900,1400,10,1017.80,1019.34,1017.78,11.30,100.00,11.30,0.48,108,0.37
2020-03-12 23:32:15,2900,1400,10,1017.82,1019.37,1017.80,11.30,100.00,11.30,0.52,106,0.39
2020-03-12 23:32:30,2900,1400,10,1017.85,1019.39,1017.83,11.30,100.00,11.30,0.57,101,0.39
2020-03-12 23:32:45,3000,1500,10,1017.88,1019.42,1017.86,11.30,100.00,11.30,0.59,98,0.38
2020-03-12 23:33:00,3000,1500,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,0.62,96,0.38
2020-03-12 23:33:15,3000,1500,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,0.67,93,0.38
2020-03-12 23:33:30,3000,1500,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,0.73,92,0.41
2020-03-12 23:33:45,3000,1500,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,0.78,91,0.43
2020-03-12 23:34:00,3000,1500,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,0.80,91,0.44
2020-03-12 23:34:15,3000,1500,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,0.82,91,0.45
2020-03-12 23:34:30,3000,1600,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,0.85,91,0.46
2020-03-12 23:34:45,3000,1600,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,0.90,92,0.50
2020-03-12 23:35:00,3000,1700,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,0.95,91,0.52
2020-03-12 23:35:15,3000,1700,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,0.99,90,0.52
2020-03-12 23:35:30,3000,1700,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,1.02,88,0.51
2020-03-12 23:35:45,3000,1700,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,1.05,87,0.51
2020-03-12 23:36:00,3000,1700,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,1.09,85,0.49
2020-03-12 23:36:15,3000,1700,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,1.13,84,0.49
2020-03-12 23:36:30,3000,1700,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,1.15,83,0.48
2020-03-12 23:36:45,3000,1700,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,1.18,82,0.48
2020-03-12 23:37:00,3000,1600,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,1.20,82,0.49
2020-03-12 23:37:15,3000,1600,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,1.22,82,0.50
2020-03-12 23:37:30,3000,1600,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,1.25,82,0.51
2020-03-12 23:37:45,3000,1600,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,1.27,82,0.52
2020-03-12 23:38:00,3000,1600,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,1.28,83,0.54
2020-03-12 23:38:15,3000,1600,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,1.30,83,0.55
2020-03-12 23:38:30,3000,1600,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,1.29,82,0.53
2020-03-12 23:38:45,3000,1600,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,1.28,81,0.50
2020-03-12 23:39:00,3000,1600,10,1017.90,1019.44,1017.88,11.30,100.00,11.30,1.27,79,0.46
2020-03-12 23:39:15,3000,1600,10,1017.90,1019.44,1017.88,11.28,100.00,11.28,1.27,78,0.43
2020-03-12 23:39:30,3000,1500,10,1017.90,1019.44,1017.88,11.25,100.00,11.25,1.27,77,0.41
2020-03-12 23:39:45,3000,1500,10,1017.90,1019.44,1017.88,11.22,100.00,11.22,1.27,76,0.39
2020-03-12 23:40:00,3000,1500,10,1017.90,1019.44,1017.88,11.20,100.00,11.20,1.27,76,0.39
2020-03-12 23:40:15,2800,1400,10,1017.90,1019.44,1017.88,11.20,100.00,11.20,1.28,75,0.37
2020-03-12 23:40:30,2700,1300,10,1017.90,1019.44,1017.88,11.20,100.00,11.20,1.31,76,0.40
2020-03-12 23:40:45,2600,1300,10,1017.90,1019.44,1017.88,11.20,100.00,11.20,1.32,77,0.43
2020-03-12 23:41:00,2500,1200,10,1017.90,1019.44,1017.88,11.20,100.00,11.20,1.34,78,0.46
2020-03-12 23:41:15,2500,1200,10,1017.90,1019.44,1017.88,11.17,100.00,11.17,1.33,79,0.48
2020-03-12 23:41:30,2400,1200,10,1017.90,1019.44,1017.88,11.15,100.00,11.15,1.31,80,0.49
2020-03-12 23:41:45,2400,1100,10,1017.90,1019.44,1017.88,11.12,100.00,11.12,1.29,81,0.50
2020-03-12 23:42:00,2500,1200,10,1017.90,1019.44,1017.88,11.10,100.00,11.10,1.25,82,0.51
2020-03-12 23:42:15,2500,1200,10,1017.90,1019.44,1017.88,11.07,100.00,11.07,1.21,83,0.51
2020-03-12 23:42:30,2500,1200,10,1017.90,1019.44,1017.88,11.05,100.00,11.05,1.18,83,0.50
2020-03-12 23:42:45,2600,1200,10,1017.90,1019.44,1017.88,11.03,100.00,11.03,1.14,84,0.50
2020-03-12 23:43:00,2600,1200,10,1017.90,1019.44,1017.88,11.00,100.00,11.00,1.10,85,0.50
2020-03-12 23:43:15,2600,1300,10,1017.90,1019.44,1017.88,11.00,100.00,11.00,1.05,87,0.51
2020-03-12 23:43:30,2600,1300,10,1017.90,1019.44,1017.88,11.00,100.00,11.00,1.01,88,0.51
2020-03-12 23:43:45,2600,1300,10,1017.90,1019.44,1017.88,11.00,100.00,11.00,0.98,89,0.51
2020-03-12 23:44:00,2600,1300,10,1017.90,1019.44,1017.88,11.00,100.00,11.00,0.96,90,0.51
2020-03-12 23:44:15,2600,1200,10,1017.90,1019.44,1017.88,11.00,100.00,11.00,0.92,92,0.52
2020-03-12 23:44:30,2500,1200,10,1017.90,1019.44,1017.88,11.00,100.00,11.00,0.89,94,0.52
2020-03-12 23:44:45,2500,1200,10,1017.90,1019.44,1017.88,11.00,100.00,11.00,0.88,96,0.54
2020-03-12 23:45:00,2500,1200,10,1017.90,1019.44,1017.88,11.00,100.00,11.00,0.86,98,0.55
2020-03-12 23:45:15,2500,1200,10,1017.90,1019.44,1017.88,10.97,100.00,10.97,0.87,101,0.59
2020-03-12 23:45:30,2500,1200,10,1017.90,1019.44,1017.88,10.95,100.00,10.95,0.87,103,0.61
2020-03-12 23:45:45,2500,1200,10,1017.90,1019.44,1017.88,10.93,100.00,10.93,0.87,106,0.64
2020-03-12 23:46:00,2600,1200,10,1017.90,1019.44,1017.88,10.90,100.00,10.90,0.88,109,0.68
2020-03-12 23:46:15,2600,1200,10,1017.90,1019.44,1017.88,10.93,100.00,10.93,0.88,111,0.71
2020-03-12 23:46:30,2600,1200,10,1017.90,1019.44,1017.88,10.95,100.00,10.95,0.88,112,0.72
2020-03-12 23:46:45,2600,1200,10,1017.90,1019.44,1017.88,10.97,100.00,10.97,0.88,112,0.71
2020-03-12 23:47:00,2600,1200,10,1017.90,1019.44,1017.88,11.00,100.00,11.00,0.90,113,0.74
2020-03-12 23:47:15,2600,1300,10,1017.90,1019.44,1017.88,11.03,100.00,11.03,0.94,113,0.77
2020-03-12 23:47:30,2600,1300,10,1017.90,1019.44,1017.88,11.05,100.00,11.05,0.98,112,0.79
2020-03-12 23:47:45,2700,1300,10,1017.90,1019.44,1017.88,11.07,100.00,11.07,1.01,110,0.80
2020-03-12 23:48:00,2700,1300,10,1017.90,1019.44,1017.88,11.10,100.00,11.10,1.05,108,0.81
2020-03-12 23:48:15,2600,1300,10,1017.90,1019.44,1017.88,11.12,100.00,11.12,1.11,107,0.84
2020-03-12 23:48:30,2600,1300,10,1017.90,1019.44,1017.88,11.15,100.00,11.15,1.17,106,0.87
2020-03-12 23:48:45,2600,1200,10,1017.90,1019.44,1017.88,11.17,100.00,11.17,1.24,104,0.89
2020-03-12 23:49:00,2500,1200,10,1017.90,1019.44,1017.88,11.20,100.00,11.20,1.29,103,0.91
2020-03-12 23:49:15,2400,1200,10,1017.90,1019.44,1017.88,11.20,100.00,11.20,1.32,102,0.92
2020-03-12 23:49:30,2400,1100,10,1017.90,1019.44,1017.88,11.20,100.00,11.20,1.35,101,0.92
2020-03-12 23:49:45,2400,1100,10,1017.90,1019.44,1017.88,11.20,100.00,11.20,1.40,101,0.95
2020-03-12 23:50:00,2400,1100,10,1017.90,1019.44,1017.88,11.20,100.00,11.20,1.42,100,0.95
2020-03-12 23:50:15,2400,1100,10,1017.90,1019.44,1017.88,11.20,100.00,11.20,1.43,100,0.96
2020-03-12 23:50:30,2400,1100,10,1017.90,1019.44,1017.88,11.20,100.00,11.20,1.44,100,0.97
2020-03-12 23:50:45,2400,1100,10,1017.90,1019.44,1017.88,11.20,100.00,11.20,1.44,100,0.96
2020-03-12 23:51:00,2400,1100,10,1017.90,1019.44,1017.88,11.20,100.00,11.20,1.43,100,0.96
2020-03-12 23:51:15,2500,1200,10,1017.90,1019.44,1017.88,11.17,100.00,11.17,1.39,100,0.93
2020-03-12 23:51:30,2600,1200,10,1017.90,1019.44,1017.88,11.15,100.00,11.15,1.36,100,0.91
2020-03-12 23:51:45,2600,1300,10,1017.90,1019.44,1017.88,11.12,100.00,11.12,1.32,100,0.88
2020-03-12 23:52:00,2700,1300,10,1017.90,1019.44,1017.88,11.10,100.00,11.10,1.27,100,0.85
2020-03-12 23:52:15,2700,1300,10,1017.90,1019.44,1017.88,11.12,100.00,11.12,1.24,101,0.84
2020-03-12 23:52:30,2800,1400,10,1017.90,1019.44,1017.88,11.15,100.00,11.15,1.19,102,0.83
2020-03-12 23:52:45,2800,1400,10,1017.90,1019.44,1017.88,11.17,100.00,11.17,1.17,102,0.81
2020-03-12 23:53:00,2800,1400,10,1017.90,1019.44,1017.88,11.20,100.00,11.20,1.15,102,0.80
